"ID","Origen","Fecha","Tipo","Monto ($)","Emisor/Receptor","Concepto","Grupo / Teléfono","Detalles / Texto"
"-Ow9o7syxCaxqmwmeZSy","WhatsApp Bot","2026-06-27T20:41:07.940Z","checkpoint","0","Grupo WhatsApp","Control en la entrada de fighiera","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control en la entrada de fighiera"
"-OwA78KW5elFdyofsbpR","WhatsApp Bot","2026-06-27T22:08:32.647Z","checkpoint","0","Grupo WhatsApp","El control de fighiera se fue","🚔🚨Operativos🚓 Arroyo Seco y alrededores","El control de fighiera se fue"
"-OwA8_Qp94jhi2cyQtR1","WhatsApp Bot","2026-06-27T22:14:49.883Z","checkpoint","0","Grupo WhatsApp","Control belgrano y gral MITRE en la plaza por MITRE","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control belgrano y gral MITRE en la plaza por MITRE"
"-OwAZTSHIDzuTCpVvU8u","WhatsApp Bot","2026-06-28T00:12:19.192Z","checkpoint","0","Grupo WhatsApp","Control antes dd llegar a lagos dd la mano q va arroyo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control antes dd llegar a lagos dd la mano q va arroyo"
"-OwAZTifwWhD6gfYsTqs","WhatsApp Bot","2026-06-28T00:12:20.305Z","checkpoint","0","Grupo WhatsApp","Control antes dd llegar a lagos dd la mano q va arroyo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control antes dd llegar a lagos dd la mano q va arroyo"
"-OwAhOETS34WySgmNd1I","WhatsApp Bot","2026-06-28T00:51:17.124Z","municipal","0","Grupo WhatsApp","Pellegrini entre moreno y dorrego está fisca a full","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","Pellegrini entre moreno y dorrego está fisca a full"
"-OwAhOSDNAlfzi2E73kL","WhatsApp Bot","2026-06-28T00:51:18.004Z","municipal","0","Grupo WhatsApp","Pellegrini entre moreno y dorrego está fisca a full","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","Pellegrini entre moreno y dorrego está fisca a full"
"-OwBX9MvReTiCGxm1Wtt","WhatsApp Bot","2026-06-28T04:41:49.857Z","checkpoint","0","Grupo WhatsApp","Ay control en otoño en pueblo ester","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Ay control en otoño en pueblo ester"
"-OwBX9ajNAgF8jOBBgro","WhatsApp Bot","2026-06-28T04:41:50.805Z","checkpoint","0","Grupo WhatsApp","Ay control en otoño en pueblo ester","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Ay control en otoño en pueblo ester"
"-OwBnfaZygLHcaTrW1F1","WhatsApp Bot","2026-06-28T05:58:22.409Z","municipal","0","Grupo WhatsApp","*⚠️✖️✖️⚠️ALEM ENTRE MONTEVIDEO Y PELLEGRINI.... EL OPERATIVO DE FISCA FISCALIZACION DE TRANSPORTE (S","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*⚠️✖️✖️⚠️ALEM ENTRE MONTEVIDEO Y PELLEGRINI.... EL OPERATIVO DE FISCA FISCALIZACION DE TRANSPORTE (SERVICIOS PÚBLICOS) 🚖🚘🚘🚖CON LA PLANCHA ITALIANA IVECO CON ALCOHOLEMIA Y NARCOLEMIA⚠️✖️✖️⚠️*"
"-OwBrFXhuUB8ZR0P1cMn","WhatsApp Bot","2026-06-28T06:14:00.147Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧PELLEGRINI Y BALCARCE.....EL POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️ NARCOLEMIA","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧📛📛🚧PELLEGRINI Y BALCARCE.....EL POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️ NARCOLEMIA Y THC CANNABIS CON EL CARRETON Y LAS GRUAS🚘🛵🚘🛵A FULL IMPACT CON EL JEFE DE DIVISION CARLOS ALBERTO TALDO (ALIAS TANGO 3) VIEJO CABEZA DE AJO Y BOTON .... EVITEN ZONA!!!🚧📛📛🚧*"
"-OwCdFq5o7-bkFlFZytm","WhatsApp Bot","2026-06-28T09:52:28.586Z","checkpoint","0","Grupo WhatsApp","Hay control","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Hay control"
"-OwCdGpv0ExyOSKEnTmU","WhatsApp Bot","2026-06-28T09:52:32.671Z","checkpoint","0","Grupo WhatsApp","Hay control","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Hay control"
"-OwEJCAz9v1szbt244Jo","WhatsApp Bot","2026-06-28T17:39:43.009Z","checkpoint","0","Grupo WhatsApp","Buenas tardes hay  control  de figuera y arroyo me pueden asi visar","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Buenas tardes hay  control  de figuera y arroyo me pueden asi visar"
"-OwEJCko2GqVBXpC6bua","WhatsApp Bot","2026-06-28T17:39:45.367Z","checkpoint","0","Grupo WhatsApp","Buenas tardes hay  control  de figuera y arroyo me pueden asi visar","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Buenas tardes hay  control  de figuera y arroyo me pueden asi visar"
"-OwEJCy0R_xuBpTxHxjb","WhatsApp Bot","2026-06-28T17:39:46.212Z","checkpoint","0","Grupo WhatsApp","Buenas tardes hay  control  de figuera y arroyo me pueden asi visar","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Buenas tardes hay  control  de figuera y arroyo me pueden asi visar"
"-OwET9j_TPA48XAb8b0_","WhatsApp Bot","2026-06-28T18:23:14.439Z","accident","0","Grupo WhatsApp","Es un choque","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Es un choque"
"-OwETA8tziCZ0BJuxonF","WhatsApp Bot","2026-06-28T18:23:16.124Z","accident","0","Grupo WhatsApp","Es un choque","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Es un choque"
"-OwEdORA-IXSJhOixKTr","WhatsApp Bot","2026-06-28T19:12:18.222Z","checkpoint","0","Grupo WhatsApp","*GENTE LES RECUERDO QUE CUALQUIER PERSONA QUE VEA ALGUN OPERATIVO LO PUEDEN PASAR USTEDES MISMOS EN ","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*GENTE LES RECUERDO QUE CUALQUIER PERSONA QUE VEA ALGUN OPERATIVO LO PUEDEN PASAR USTEDES MISMOS EN TIEMPO REAL SIN CONSULTARME O PASARMELO A MI.... GRACIAS👍*"
"-OwEhLXCJLWgA-PH2vl_","WhatsApp Bot","2026-06-28T19:29:34.896Z","municipal","0","Grupo WhatsApp","*⚠️✖️✖️⚠️FRANCIA Y GALVEZ.... SE MUDÓ AHORA EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE ( se","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*⚠️✖️✖️⚠️FRANCIA Y GALVEZ.... SE MUDÓ AHORA EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE ( servicos publicos)🚖🚘🚘🚖 CON LA PLANCHA ITALIANA IVECO CON ALCOHOLEMIA🗣️🗣️⚠️✖️✖️⚠️*"
"-OwEqKdRconKaeXUia-U","WhatsApp Bot","2026-06-28T20:08:50.558Z","checkpoint","0","Grupo WhatsApp","Control en a o 12 entre las vías y rotonda ruta 21 pueblo Esther","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control en a o 12 entre las vías y rotonda ruta 21 pueblo Esther"
"-OwFAuax36BWXe7S-O09","WhatsApp Bot","2026-06-28T21:43:06.976Z","checkpoint","0","Grupo WhatsApp","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN AL","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN ALIAS DE MERCADO PAGO....EL QUE LO HAGA TIENE QUE PASAR EL COMPROBANTE POR PRIVADO PARA SER AGENDADO DE FORMA DIFERENTE PARA EL GRUPO CERRADO QUE ARMAREMOS A FUTURO.... Y MUCHAS GRACIAS A TODOS LOS QUE COLABORAN.... GRACIAS👍*"
"-OwFHTX6cp3xrHY5iO-z","WhatsApp Bot","2026-06-28T22:11:46.986Z","accident","0","Grupo WhatsApp","Choque","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Choque"
"-OwFjrNIbSJYI5vtKRv2","WhatsApp Bot","2026-06-29T00:20:10.934Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧RIVADAVIA Y OROÑO DE TODAS LAS MANOS.... LLEGANDO EL POTENTE OPERATIVO DE TRÁNSITO CON ALCO","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧📛📛🚧RIVADAVIA Y OROÑO DE TODAS LAS MANOS.... LLEGANDO EL POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️ NARCOLEMIA Y THC CANNABIS CON EL CARRETON Y LAS GRUAS 🚘🛵🚘🛵A FULL IMPACT CON LA JEFA DE DIVISION TERESA BARBOSA (VIEJA BORRACHA COIMERA Y QUE NO SE QUIERE JUBILAR).... EVITEN ZONA!!!🚧📛📛🚧*"
"-OwG-4TJn3ey-28gr7KL","WhatsApp Bot","2026-06-29T01:31:02.967Z","municipal","0","Grupo WhatsApp","Bv. Oroño y Wheelright operativo de tránsito están por Wheelright.","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","Bv. Oroño y Wheelright operativo de tránsito están por Wheelright."
"-OwG-4aTb_q6ZAwmzmMy","WhatsApp Bot","2026-06-29T01:31:03.489Z","municipal","0","Grupo WhatsApp","Bv. Oroño y Wheelright operativo de tránsito están por Wheelright.","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","Bv. Oroño y Wheelright operativo de tránsito están por Wheelright."
"-OwG0qxpB3b2ZBabG7kM","WhatsApp Bot","2026-06-29T01:38:47.832Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧OVIDIOS LAGOS Y SALTA...SE MUDA EL POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️ NARC","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧📛📛🚧OVIDIOS LAGOS Y SALTA...SE MUDA EL POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️ NARCOLEMIA Y THC CANNABIS CON EL CARRETON Y LAS GRUAS 🚘🛵🚘🛵A FULL IMPACT CON LA JEFA DE DIVISION TERESA BARBOSA (VIEJA BORRACHA COIMERA Y QUE NO SE QUIERE JUBILAR).... EVITEN ZONA!!!🚧📛📛🚧*"
"-OwGN0nJFMjJP_lrszWT","WhatsApp Bot","2026-06-29T03:15:39.383Z","checkpoint","0","Grupo WhatsApp","Control P. Esther, Ruta 21 frente de Moro (Shell)","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control P. Esther, Ruta 21 frente de Moro (Shell)"
"-OwGN1qrL5vr5zf0qd4t","WhatsApp Bot","2026-06-29T03:15:43.706Z","checkpoint","0","Grupo WhatsApp","Control P. Esther, Ruta 21 frente de Moro (Shell)","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control P. Esther, Ruta 21 frente de Moro (Shell)"
"-OwGWoi9WmJDZNc2LgKg","WhatsApp Bot","2026-06-29T03:58:27.245Z","municipal","0","Grupo WhatsApp","*⚠️✖️✖️⚠️JUJUY ENTRE BALCARCE Y OROÑO.... SE MUDÓ EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORT","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*⚠️✖️✖️⚠️JUJUY ENTRE BALCARCE Y OROÑO.... SE MUDÓ EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE (Servicios públicos)🚖🚘🚘🚖 CON LA PLANCHA ITALIANA IVECO CON ALCOHOLEMIA 🗣️🗣️⚠️✖️✖️⚠️*"
"-OwIJDx62t9m4Xq1BhW9","WhatsApp Bot","2026-06-29T12:18:19.112Z","municipal","0","Grupo WhatsApp","*⚠️✖️✖️⚠️MONTEVIDEO ENTRE PARANÁ Y CARRIEGO.... EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE ","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*⚠️✖️✖️⚠️MONTEVIDEO ENTRE PARANÁ Y CARRIEGO.... EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE (servicios públicos) PARANDO TAXIS Y AUTOS 🚖🚘🚖 BUSCANDO REMISES TRUCHOS LOS UBER DIDI Y CABIFY NO HABILITADOS CON LA PLANCHA ASIATICA HYUNDAI⚠️✖️✖️⚠️*"
"-OwIQYWE4qrQYwVUxhfb","WhatsApp Bot","2026-06-29T12:50:18.353Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧MITRE Y 3 DE FEBRERO.... EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TA","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧📛📛🚧MITRE Y 3 DE FEBRERO.... EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TAMBIEN TE LLEVAN AL OPERATIVO CHUPANDO MOTOS 🛵🏍️🛵A FULL IMPACT CON EL JEFE DE DIVISION RICARDO ROHRER (ALIAS RIO RIO) CON EL TERCIO DELTA DE POLICIA MOTORIZADA.... EVITEN ZONA!!!🚧📛📛🚧*"
"-OwIRkjBxmq3hc5bxvlM","WhatsApp Bot","2026-06-29T12:55:34.638Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧ENTRE RÍOS Y RIOJA.... EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TAMB","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧📛📛🚧ENTRE RÍOS Y RIOJA.... EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TAMBIEN TE LLEVAN AL OPERATIVO CHUPANDO MOTOS 🛵🏍️🛵A FULL IMPACT CON EL JEFE DE DIVISION RICARDO ROHRER (ALIAS RIO RIO) CON EL TERCIO DELTA DE POLICIA MOTORIZADA.... EVITEN ZONA!!!🚧📛📛🚧*"
"-OwIa6lR20OWKhc2DrMN","WhatsApp Bot","2026-06-29T13:36:28.285Z","municipal","0","Grupo WhatsApp","*⚠️✖️✖️⚠️MONTEVIDEO ENTRE SUIPACHA Y RICHIERI....SE MUDÓ EL OPERATIVO DE (FISCA) FISCALIZACION DE TR","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*⚠️✖️✖️⚠️MONTEVIDEO ENTRE SUIPACHA Y RICHIERI....SE MUDÓ EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE (servicios públicos) PARANDO TAXIS Y AUTOS 🚖🚘🚖 BUSCANDO REMISES TRUCHOS LOS UBER DIDI Y CABIFY NO HABILITADOS CON LA PLANCHA ASIATICA HYUNDAI⚠️✖️✖️⚠️*"
"-OwJWpMjGkuYBxQwL3z4","WhatsApp Bot","2026-06-29T17:57:21.616Z","checkpoint","0","Grupo WhatsApp","Control acceso d lagos autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control acceso d lagos autopista"
"-OwJX4xX3DpkJtgcImLs","WhatsApp Bot","2026-06-29T17:58:29.571Z","municipal","0","Grupo WhatsApp","Poli y zorros","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Poli y zorros"
"-OwJXMEs3qG4vDa6k2Ed","WhatsApp Bot","2026-06-29T17:59:40.377Z","municipal","0","Grupo WhatsApp","*⚠️✖️✖️⚠️ARIJON ENTRE ESPAÑA Y PTE ROCA AMBAS MANOS.... EL ATROZ OPERATIVO DE (FISCA) FISCALIZACIÓN ","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*⚠️✖️✖️⚠️ARIJON ENTRE ESPAÑA Y PTE ROCA AMBAS MANOS.... EL ATROZ OPERATIVO DE (FISCA) FISCALIZACIÓN DE TRANSPORTE (servicios públicos) PARANDO TAXIS Y AUTOS 🚖🚘🚖BUSCANDO REMISES TRUCHOS LOS UBER DIDI Y CABIFY NO HABILITADOS CON LA PLANCHA ITALIANA IVECO⚠️✖️✖️⚠️*"
"-OwJYSHja1DatQQ65M8N","WhatsApp Bot","2026-06-29T18:04:27.280Z","municipal","0","Grupo WhatsApp","*OJO CON FISCA☝️*","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*OJO CON FISCA☝️*"
"-OwJbx6dDuciX7muYsk-","WhatsApp Bot","2026-06-29T18:24:06.217Z","municipal","0","Grupo WhatsApp","*☝️🚧📛📛🚧CONFIRMADO PARAGUAY ENTRE MENDOZA Y 3 DE FEBRERO EL OPERATIVO DE TRÁNSITO CON EL CARRETON","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*☝️🚧📛📛🚧CONFIRMADO PARAGUAY ENTRE MENDOZA Y 3 DE FEBRERO EL OPERATIVO DE TRÁNSITO CON EL CARRETON🚧📛📛🚧*"
"-OwJqfFN19oWMq5bcSnf","WhatsApp Bot","2026-06-29T19:28:25.209Z","checkpoint","0","Grupo WhatsApp","Control ambas manos primer paso nivel fighiera","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control ambas manos primer paso nivel fighiera"
"-OwJqwWhBdaqsVaZUMih","WhatsApp Bot","2026-06-29T19:29:35.950Z","checkpoint","0","Grupo WhatsApp","Buenas tardes! Control en la entrada de la shell","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Buenas tardes! Control en la entrada de la shell"
"-OwJqwnHB-2dEvnPaBVr","WhatsApp Bot","2026-06-29T19:29:37.075Z","checkpoint","0","Grupo WhatsApp","Buenas tardes! Control en la entrada de la shell","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Buenas tardes! Control en la entrada de la shell"
"-OwJqxynfu67KQYhj3_a","WhatsApp Bot","2026-06-29T19:29:41.908Z","police","0","Grupo WhatsApp","Control en la Shell del acceso arroyo seco está tránsito y policía parando","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control en la Shell del acceso arroyo seco está tránsito y policía parando"
"-OwJqyIEeswNOGlFaysp","WhatsApp Bot","2026-06-29T19:29:43.216Z","police","0","Grupo WhatsApp","Control en la Shell del acceso arroyo seco está tránsito y policía parando","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control en la Shell del acceso arroyo seco está tránsito y policía parando"
"-OwK7ViP--QO6caQQmTu","WhatsApp Bot","2026-06-29T20:46:20.667Z","checkpoint","0","Grupo WhatsApp","Sigue el operativo en fighiera","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Sigue el operativo en fighiera"
"-OwKSHIzMtOL5SjoEcVk","WhatsApp Bot","2026-06-29T22:17:06.598Z","checkpoint","0","Grupo WhatsApp","Operativos en el peaje y en el acceso a lagos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativos en el peaje y en el acceso a lagos"
"-OwKXo9DGf3dvvaKTNVx","WhatsApp Bot","2026-06-29T22:41:15.954Z","checkpoint","0","Grupo WhatsApp","Control al frente del ladrilleros en pueblo esther  y en el puente saliendo de pueblo esther.","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control al frente del ladrilleros en pueblo esther  y en el puente saliendo de pueblo esther."
"-OwKZWsm5Kr3bMDV2sxH","WhatsApp Bot","2026-06-29T22:48:45.398Z","checkpoint","0","Grupo WhatsApp","No es operativo el del ladrillero es q guían el tránsito","🚔🚨Operativos🚓 Arroyo Seco y alrededores","No es operativo el del ladrillero es q guían el tránsito"
"-OwKuWN_zGk1MNunK1jB","WhatsApp Bot","2026-06-30T00:24:50.505Z","checkpoint","0","Grupo WhatsApp","Control al frente del ladrilleros en pueblo esther  y en el puente saliendo de pueblo esther.","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control al frente del ladrilleros en pueblo esther  y en el puente saliendo de pueblo esther."
"-OwL7ykvIhDrLOTZtefS","WhatsApp Bot","2026-06-30T01:28:00.863Z","checkpoint","0","Grupo WhatsApp","Operativo enfrente de la YPF de pueblo esther","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo enfrente de la YPF de pueblo esther"
"-OwL7yncVd4YD5tcslkc","WhatsApp Bot","2026-06-30T01:28:01.036Z","checkpoint","0","Grupo WhatsApp","Operativo enfrente de la YPF de pueblo esther","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo enfrente de la YPF de pueblo esther"
"-OwLCIoJq-oXBK1eLT2P","WhatsApp Bot","2026-06-30T01:46:55.672Z","police","0","Grupo WhatsApp","La policía en la ruta 21lagos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","La policía en la ruta 21lagos"
"-OwN81SM-Hv_L88bW_w2","WhatsApp Bot","2026-06-30T10:47:30.429Z","checkpoint","0","Grupo WhatsApp","Preparándo control en fighiera  lado norte","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Preparándo control en fighiera  lado norte"
"-OwNNPa1F8ZqWqS_UbGK","WhatsApp Bot","2026-06-30T11:54:41.448Z","accident","0","Grupo WhatsApp","Accidente en acceso Arroyo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Accidente en acceso Arroyo"
"-OwNcxzfcjzbHJMJB7GN","WhatsApp Bot","2026-06-30T13:07:00.753Z","checkpoint","0","Grupo WhatsApp","Solo operativo gracias","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Solo operativo gracias"
"-OwNcyE50PleyJOh5Spc","WhatsApp Bot","2026-06-30T13:07:01.740Z","checkpoint","0","Grupo WhatsApp","Solo operativo gracias","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Solo operativo gracias"
"-OwOefY-pVvpbH_-OIjT","WhatsApp Bot","2026-06-30T17:54:06.694Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧ATENCION ... PASADAS LA 15 HS SARMIENTO ENTRE URQUIZA Y SAN LORENZO.... LLEGA EL POTENTE OP","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧📛📛🚧ATENCION ... PASADAS LA 15 HS SARMIENTO ENTRE URQUIZA Y SAN LORENZO.... LLEGA EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TAMBIEN TE LLEVAN AL OPERATIVO CHUPANDO MOTOS 🛵🏍️🛵🏍️A FULL IMPACT CON EL JEFE DE DIVISION DAMIAN FERNÁNDEZ (EL CHUPACHICHI) CON EL TERCIO DELTA DE POLICIA MOTORIZADA.... EVITEN ZONA A PARTIR DE ESE HORARIO!!!🚧📛📛🚧*"
"-OwOfjY_rsKsrRxu5AZZ","WhatsApp Bot","2026-06-30T17:58:45.259Z","municipal","0","Grupo WhatsApp","*⚠️✖️✖️⚠️SARMIENTO ENTRE GALVEZ Y VIRASORO Y POR GÁLVEZ TAMBIEN...EL OPERATIVO DE (FISCA) FISCALIZAC","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*⚠️✖️✖️⚠️SARMIENTO ENTRE GALVEZ Y VIRASORO Y POR GÁLVEZ TAMBIEN...EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE (Servicios públicos) PARANDO TAXIS Y AUTOS 🚖🚘🚖BUSCANDO REMISES TRUCHOS LOS UBER DIDI Y CABIFY NO HABILITADOS CON LA PLANCHA ITALIANA IVECO⚠️✖️✖️⚠️*"
"-OwOnefpG8fD809pwm2-","WhatsApp Bot","2026-06-30T18:33:22.458Z","municipal","0","Grupo WhatsApp","27 y avellaneda  tránsito y policía sacando motos.. avellaneda entre ocampo y 27 mano al sur","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","27 y avellaneda  tránsito y policía sacando motos.. avellaneda entre ocampo y 27 mano al sur"
"-OwOnevdV6mioUC7aAbb","WhatsApp Bot","2026-06-30T18:33:23.471Z","municipal","0","Grupo WhatsApp","27 y avellaneda  tránsito y policía sacando motos.. avellaneda entre ocampo y 27 mano al sur","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","27 y avellaneda  tránsito y policía sacando motos.. avellaneda entre ocampo y 27 mano al sur"
"-OwOuDGOYwOwUoAsqPfl","WhatsApp Bot","2026-06-30T19:02:01.087Z","municipal","0","Grupo WhatsApp","*⚠️✖️✖️AV DEL ROSARIO ENTRE BERMUDEZ Y BUENOS AIRES...SE MUDÓ EL OPERATIVO DE (FISCA) FISCALIZACION ","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*⚠️✖️✖️AV DEL ROSARIO ENTRE BERMUDEZ Y BUENOS AIRES...SE MUDÓ EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE (Servicios públicos) PARANDO TAXIS Y AUTOS 🚖🚘🚖BUSCANDO REMISES TRUCHOS LOS UBER DIDI Y CABIFY NO HABILITADOS CON LA PLANCHA ITALIANA IVECO⚠️✖️✖️⚠️*"
"-OwPE7RssQ9yBy1miMiO","WhatsApp Bot","2026-06-30T20:33:22.269Z","checkpoint","0","Grupo WhatsApp","Control acceso lagos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control acceso lagos"
"-OwPKq5iN__j5qaEOhCA","WhatsApp Bot","2026-06-30T21:02:42.132Z","checkpoint","0","Grupo WhatsApp","Sigue el operativo en acesso lagos ( recién pase)","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Sigue el operativo en acesso lagos ( recién pase)"
"-OwPQbtMf4wc1jTpPI-I","WhatsApp Bot","2026-06-30T21:27:56.797Z","checkpoint","0","Grupo WhatsApp","Operativo en la Shell de pueblo esther","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo en la Shell de pueblo esther"
"-OwPQc8clIbD1iQ3SWvf","WhatsApp Bot","2026-06-30T21:27:57.837Z","checkpoint","0","Grupo WhatsApp","Operativo en la Shell de pueblo esther","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo en la Shell de pueblo esther"
"-OwPVz_E5t83IGgSlhTP","WhatsApp Bot","2026-06-30T21:51:24.533Z","checkpoint","0","Grupo WhatsApp","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN AL","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN ALIAS DE MERCADO PAGO....EL QUE LO HAGA TIENE QUE PASAR EL COMPROBANTE POR PRIVADO PARA SER AGENDADO DE FORMA DIFERENTE PARA EL GRUPO CERRADO QUE ARMAREMOS A FUTURO.... Y MUCHAS GRACIAS A TODOS LOS QUE COLABORAN.... GRACIAS👍*"
"-OwPb3oIuCSXI-gQU-EC","WhatsApp Bot","2026-06-30T22:17:58.841Z","checkpoint","0","Grupo WhatsApp","Operativo en figuiera frwnte ypf","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo en figuiera frwnte ypf"
"-OwQOchImv5s9XFUxH7a","WhatsApp Bot","2026-07-01T01:58:53.048Z","checkpoint","0","Grupo WhatsApp","Control en la entrada de lagos lado de la virgen","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control en la entrada de lagos lado de la virgen"
"-OwQTurTa-OjlfaOJm2M","WhatsApp Bot","2026-07-01T02:21:58.148Z","checkpoint","0","Grupo WhatsApp","operativo A012 y las vias","🚔🚨Operativos🚓 Arroyo Seco y alrededores","operativo A012 y las vias"
